0.139	0.3
0.14	0.3
0.141	0.3
0.142	0.3
0.143	0.3
0.144	0.3
0.145	0.3
0.146	0.3
0.147	0.3
0.148	0.3
0.149	0.3
0.15	0.3
0.151	0.3
0.152	0.3
0.153	0.3
0.154	0.3
0.155	0.3
0.156	0.3
0.157	0.3
0.158	0.3
0.159	0.3
0.16	0.3
0.161	0.3
0.162	0.3
0.163	0.3
0.164	0.3
0.165	0.3
0.166	0.3
0.167	0.3
0.168	0.3
0.169	0.3
0.17	0.3
0.171	0.3
0.172	0.3
0.173	0.3
0.174	0.3
0.175	0.3
0.176	0.3
0.177	0.3
0.178	0.3
0.179	0.3
0.18	0.3
0.181	0.3
0.182	0.3
0.183	0.3
0.184	0.3
0.185	0.3
0.186	0.3
0.187	0.3
0.188	0.3
0.189	0.3
0.19	0.3
0.191	0.3
0.192	0.3
0.193	0.3
0.194	0.3
0.195	0.3
0.196	0.3
0.197	0.3
0.198	0.3
0.199	0.3
0.2	0.4
0.201	0.406
0.202	0.412
0.203	0.418
0.204	0.424
0.205	0.43
0.206	0.436
0.207	0.442
0.208	0.448
0.209	0.454
0.21	0.46
0.211	0.466
0.212	0.472
0.213	0.478
0.214	0.484
0.215	0.49
0.216	0.496
0.217	0.502
0.218	0.508
0.219	0.514
0.22	0.52
0.221	0.526
0.222	0.532
0.223	0.538
0.224	0.544
0.225	0.55
0.226	0.556
0.227	0.562
0.228	0.568
0.229	0.574
0.23	0.58
0.231	0.586
0.232	0.592
0.233	0.598
0.234	0.604
0.235	0.61
0.236	0.616
0.237	0.622
0.238	0.628
0.239	0.634
0.24	0.64
0.241	0.646
0.242	0.652
0.243	0.658
0.244	0.664
0.245	0.67
0.246	0.676
0.247	0.682
0.248	0.688
0.249	0.694
0.25	0.7
0.251	0.706
0.252	0.712
0.253	0.718
0.254	0.724
0.255	0.73
0.256	0.736
0.257	0.742
0.258	0.748
0.259	0.754
0.26	0.76
0.261	0.766
0.262	0.772
0.263	0.778
0.264	0.784
0.265	0.79
0.266	0.796
0.267	0.802
0.268	0.808
0.269	0.814
0.27	0.82
0.271	0.826
0.272	0.832
0.273	0.838
0.274	0.844
0.275	0.85
0.276	0.856
0.277	0.862
0.278	0.868
0.279	0.874
0.28	0.88
0.281	0.886
0.282	0.892
0.283	0.898
0.284	0.904
0.285	0.91
0.286	0.916
0.287	0.922
0.288	0.928
0.289	0.934
0.29	0.94
0.291	0.946
0.292	0.952
0.293	0.958
0.294	0.964
0.295	0.97
0.296	0.976
0.297	0.982
0.298	0.988
0.299	0.994
0.3	1
0.301	0.992
0.302	0.984
0.303	0.976
0.304	0.968
0.305	0.96
0.306	0.952
0.307	0.944
0.308	0.936
0.309	0.928
0.31	0.92
0.311	0.912
0.312	0.904
0.313	0.896
0.314	0.888
0.315	0.88
0.316	0.872
0.317	0.864
0.318	0.856
0.319	0.848
0.32	0.84
0.321	0.832
0.322	0.824
0.323	0.816
0.324	0.808
0.325	0.8
0.326	0.797015
0.327	0.79406
0.328	0.791134
0.329	0.788237
0.33	0.785369
0.331	0.782529
0.332	0.779718
0.333	0.776935
0.334	0.774179
0.335	0.771451
0.336	0.76875
0.337	0.766076
0.338	0.763429
0.339	0.760807
0.34	0.758212
0.341	0.755643
0.342	0.753099
0.343	0.750581
0.344	0.748088
0.345	0.745619
0.346	0.743175
0.347	0.740756
0.348	0.73836
0.349	0.735988
0.35	0.73364
0.351	0.731315
0.352	0.729014
0.353	0.726735
0.354	0.724479
0.355	0.722245
0.356	0.720034
0.357	0.717845
0.358	0.715677
0.359	0.713531
0.36	0.711406
0.361	0.709303
0.362	0.70722
0.363	0.705158
0.364	0.703117
0.365	0.701096
0.366	0.699095
0.367	0.697114
0.368	0.695153
0.369	0.693211
0.37	0.691288
0.371	0.689385
0.372	0.687501
0.373	0.685635
0.374	0.683788
0.375	0.681959
0.376	0.680149
0.377	0.678356
0.378	0.676582
0.379	0.674824
0.38	0.673085
0.381	0.671363
0.382	0.669658
0.383	0.66797
0.384	0.666298
0.385	0.664644
0.386	0.663005
0.387	0.661383
0.388	0.659778
0.389	0.658188
0.39	0.656614
0.391	0.655055
0.392	0.653513
0.393	0.651985
0.394	0.650473
0.395	0.648976
0.396	0.647493
0.397	0.646026
0.398	0.644573
0.399	0.643134
0.4	0.64171
0.401	0.6403
0.402	0.638904
0.403	0.637522
0.404	0.636153
0.405	0.634799
0.406	0.633457
0.407	0.632129
0.408	0.630815
0.409	0.629513
0.41	0.628224
0.411	0.626949
0.412	0.625685
0.413	0.624435
0.414	0.623197
0.415	0.621971
0.416	0.620757
0.417	0.619556
0.418	0.618366
0.419	0.617188
0.42	0.616022
0.421	0.614868
0.422	0.613725
0.423	0.612593
0.424	0.611473
0.425	0.610364
0.426	0.609266
0.427	0.608178
0.428	0.607102
0.429	0.606036
0.43	0.604981
0.431	0.603937
0.432	0.602903
0.433	0.601879
0.434	0.600865
0.435	0.599861
0.436	0.598868
0.437	0.597884
0.438	0.59691
0.439	0.595946
0.44	0.594991
0.441	0.594046
0.442	0.59311
0.443	0.592184
0.444	0.591266
0.445	0.590358
0.446	0.589459
0.447	0.588569
0.448	0.587688
0.449	0.586815
0.45	0.585951
0.451	0.585096
0.452	0.584249
0.453	0.583411
0.454	0.582581
0.455	0.58176
0.456	0.580946
0.457	0.580141
0.458	0.579343
0.459	0.578554
0.46	0.577772
0.461	0.576998
0.462	0.576232
0.463	0.575474
0.464	0.574723
0.465	0.573979
0.466	0.573243
0.467	0.572514
0.468	0.571793
0.469	0.571078
0.47	0.570371
0.471	0.569671
0.472	0.568978
0.473	0.568291
0.474	0.567612
0.475	0.566939
0.476	0.566273
0.477	0.565614
0.478	0.564961
0.479	0.564314
0.48	0.563674
0.481	0.563041
0.482	0.562414
0.483	0.561793
0.484	0.561178
0.485	0.560569
0.486	0.559966
0.487	0.55937
0.488	0.558779
0.489	0.558194
0.49	0.557615
0.491	0.557042
0.492	0.556474
0.493	0.555912
0.494	0.555356
0.495	0.554805
0.496	0.55426
0.497	0.55372
0.498	0.553185
0.499	0.552656
0.5	0.552
0.501	0.553695
0.502	0.555394
0.503	0.557099
0.504	0.55881
0.505	0.560525
0.506	0.562246
0.507	0.563972
0.508	0.565703
0.509	0.56744
0.51	0.569182
0.511	0.57093
0.512	0.572682
0.513	0.57444
0.514	0.576204
0.515	0.577973
0.516	0.579747
0.517	0.581527
0.518	0.583312
0.519	0.585103
0.52	0.586899
0.521	0.588701
0.522	0.590508
0.523	0.592321
0.524	0.594139
0.525	0.595963
0.526	0.597793
0.527	0.599628
0.528	0.601469
0.529	0.603316
0.53	0.605168
0.531	0.607026
0.532	0.608889
0.533	0.610758
0.534	0.612633
0.535	0.614514
0.536	0.616401
0.537	0.618293
0.538	0.620191
0.539	0.622095
0.54	0.624005
0.541	0.62592
0.542	0.627842
0.543	0.62977
0.544	0.631703
0.545	0.633642
0.546	0.635587
0.547	0.637539
0.548	0.639496
0.549	0.641459
0.55	0.643428
0.551	0.645404
0.552	0.647385
0.553	0.649372
0.554	0.651366
0.555	0.653366
0.556	0.655371
0.557	0.657383
0.558	0.659402
0.559	0.661426
0.56	0.663456
0.561	0.665493
0.562	0.667536
0.563	0.669586
0.564	0.671641
0.565	0.673703
0.566	0.675771
0.567	0.677846
0.568	0.679927
0.569	0.682014
0.57	0.684108
0.571	0.686208
0.572	0.688315
0.573	0.690428
0.574	0.692547
0.575	0.694673
0.576	0.696806
0.577	0.698945
0.578	0.701091
0.579	0.703243
0.58	0.705402
0.581	0.707568
0.582	0.70974
0.583	0.711919
0.584	0.714104
0.585	0.716297
0.586	0.718496
0.587	0.720701
0.588	0.722914
0.589	0.725133
0.59	0.727359
0.591	0.729592
0.592	0.731832
0.593	0.734079
0.594	0.736332
0.595	0.738593
0.596	0.74086
0.597	0.743135
0.598	0.745416
0.599	0.747705
0.6	0.75
0.601	0.729962
0.602	0.71046
0.603	0.691478
0.604	0.673004
0.605	0.655023
0.606	0.637523
0.607	0.62049
0.608	0.603912
0.609	0.587778
0.61	0.572074
0.611	0.55679
0.612	0.541914
0.613	0.527436
0.614	0.513344
0.615	0.499629
0.616	0.48628
0.617	0.473288
0.618	0.460643
0.619	0.448336
0.62	0.436358
0.621	0.4247
0.622	0.413353
0.623	0.402309
0.624	0.391561
0.625	0.3811
0.626	0.370918
0.627	0.361008
0.628	0.351363
0.629	0.341975
0.63	0.332839
0.631	0.323946
0.632	0.315291
0.633	0.306868
0.634	0.298669
0.635	0.290689
0.636	0.282923
0.637	0.275364
0.638	0.268007
0.639	0.260847
0.64	0.253878
0.641	0.247095
0.642	0.240493
0.643	0.234068
0.644	0.227814
0.645	0.221728
0.646	0.215804
0.647	0.210038
0.648	0.204427
0.649	0.198965
0.65	0.193649
0.651	0.188475
0.652	0.18344
0.653	0.178539
0.654	0.173769
0.655	0.169126
0.656	0.164608
0.657	0.16021
0.658	0.15593
0.659	0.151764
0.66	0.147709
0.661	0.143762
0.662	0.139922
0.663	0.136183
0.664	0.132545
0.665	0.129004
0.666	0.125557
0.667	0.122203
0.668	0.118938
0.669	0.11576
0.67	0.112667
0.671	0.109657
0.672	0.106727
0.673	0.103876
0.674	0.101101
0.675	0.0983995
0.676	0.0957705
0.677	0.0932118
0.678	0.0907215
0.679	0.0882977
0.68	0.0859386
0.681	0.0836426
0.682	0.0814079
0.683	0.0792329
0.684	0.077116
0.685	0.0750557
0.686	0.0730504
0.687	0.0710987
0.688	0.0691992
0.689	0.0673504
0.69	0.065551
0.691	0.0637996
0.692	0.0620951
0.693	0.0604361
0.694	0.0588214
0.695	0.0572499
0.696	0.0557203
0.697	0.0542316
0.698	0.0527827
0.699	0.0513725
0.7	0.05
0.701	0.0104008
0.702	0.0208717
0.703	0.0313403
0.704	0.0418054
0.705	0.052266
0.706	0.0627208
0.707	0.0731688
0.708	0.0836087
0.709	0.0940395
0.71	0.10446
0.711	0.114869
0.712	0.125265
0.713	0.135648
0.714	0.146016
0.715	0.156368
0.716	0.166702
0.717	0.177019
0.718	0.187316
0.719	0.197592
0.72	0.207847
0.721	0.218079
0.722	0.228287
0.723	0.23847
0.724	0.248626
0.725	0.258756
0.726	0.268857
0.727	0.278929
0.728	0.28897
0.729	0.298979
0.73	0.308956
0.731	0.318899
0.732	0.328807
0.733	0.338678
0.734	0.348513
0.735	0.358309
0.736	0.368066
0.737	0.377783
0.738	0.387458
0.739	0.397091
0.74	0.40668
0.741	0.416225
0.742	0.425724
0.743	0.435176
0.744	0.444581
0.745	0.453937
0.746	0.463243
0.747	0.472498
0.748	0.481701
0.749	0.490852
0.75	0.499949
0.751	0.508991
0.752	0.517977
0.753	0.526906
0.754	0.535778
0.755	0.54459
0.756	0.553343
0.757	0.562036
0.758	0.570666
0.759	0.579235
0.76	0.587739
0.761	0.596179
0.762	0.604554
0.763	0.612863
0.764	0.621104
0.765	0.629277
0.766	0.637381
0.767	0.645415
0.768	0.653379
0.769	0.661271
0.77	0.66909
0.771	0.676836
0.772	0.684508
0.773	0.692104
0.774	0.699625
0.775	0.707069
0.776	0.714435
0.777	0.721724
0.778	0.728933
0.779	0.736062
0.78	0.74311
0.781	0.750077
0.782	0.756961
0.783	0.763763
0.784	0.770481
0.785	0.777114
0.786	0.783662
0.787	0.790124
0.788	0.796499
0.789	0.802788
0.79	0.808988
0.791	0.815099
0.792	0.821121
0.793	0.827053
0.794	0.832894
0.795	0.838644
0.796	0.844302
0.797	0.849867
0.798	0.855339
0.799	0.860718
0.8	0.866002
0.801	0.871191
0.802	0.876284
0.803	0.881281
0.804	0.886182
0.805	0.890985
0.806	0.895691
0.807	0.900299
0.808	0.904808
0.809	0.909217
0.81	0.913527
0.811	0.917737
0.812	0.921846
0.813	0.925854
0.814	0.92976
0.815	0.933565
0.816	0.937267
0.817	0.940866
0.818	0.944362
0.819	0.947755
0.82	0.951043
0.821	0.954228
0.822	0.957307
0.823	0.960282
0.824	0.963151
0.825	0.965915
0.826	0.968573
0.827	0.971124
0.828	0.97357
0.829	0.975908
0.83	0.978139
0.831	0.980263
0.832	0.98228
0.833	0.984189
0.834	0.985989
0.835	0.987682
0.836	0.989267
0.837	0.990743
0.838	0.99211
0.839	0.993368
0.84	0.994518
0.841	0.995558
0.842	0.99649
0.843	0.997312
0.844	0.998024
0.845	0.998628
0.846	0.999121
0.847	0.999505
0.848	0.99978
0.849	0.999945
0.85	1
0.851	0.999946
0.852	0.999781
0.853	0.999508
0.854	0.999124
0.855	0.998631
0.856	0.998029
0.857	0.997317
0.858	0.996496
0.859	0.995565
0.86	0.994525
0.861	0.993377
0.862	0.992119
0.863	0.990752
0.864	0.989277
0.865	0.987693
0.866	0.986001
0.867	0.984201
0.868	0.982293
0.869	0.980277
0.87	0.978154
0.871	0.975923
0.872	0.973586
0.873	0.971142
0.874	0.968591
0.875	0.965934
0.876	0.96317
0.877	0.960302
0.878	0.957328
0.879	0.954249
0.88	0.951065
0.881	0.947777
0.882	0.944386
0.883	0.94089
0.884	0.937292
0.885	0.93359
0.886	0.929786
0.887	0.925881
0.888	0.921873
0.889	0.917765
0.89	0.913556
0.891	0.909247
0.892	0.904838
0.893	0.90033
0.894	0.895723
0.895	0.891018
0.896	0.886215
0.897	0.881315
0.898	0.876318
0.899	0.871226
0.9	0.866037
0.901	0.860754
0.902	0.855376
0.903	0.849905
0.904	0.84434
0.905	0.838683
0.906	0.832934
0.907	0.827093
0.908	0.821162
0.909	0.81514
0.91	0.80903
0.911	0.80283
0.912	0.796543
0.913	0.790168
0.914	0.783706
0.915	0.777159
0.916	0.770526
0.917	0.763809
0.918	0.757008
0.919	0.750124
0.92	0.743158
0.921	0.73611
0.922	0.728981
0.923	0.721773
0.924	0.714485
0.925	0.707119
0.926	0.699676
0.927	0.692156
0.928	0.68456
0.929	0.676888
0.93	0.669143
0.931	0.661324
0.932	0.653433
0.933	0.64547
0.934	0.637436
0.935	0.629332
0.936	0.62116
0.937	0.612919
0.938	0.604611
0.939	0.596237
0.94	0.587797
0.941	0.579293
0.942	0.570725
0.943	0.562095
0.944	0.553403
0.945	0.54465
0.946	0.535838
0.947	0.526966
0.948	0.518038
0.949	0.509052
0.95	0.50001
0.951	0.490914
0.952	0.481764
0.953	0.472561
0.954	0.463306
0.955	0.454
0.956	0.444645
0.957	0.43524
0.958	0.425788
0.959	0.41629
0.96	0.406745
0.961	0.397156
0.962	0.387524
0.963	0.377849
0.964	0.368133
0.965	0.358376
0.966	0.34858
0.967	0.338745
0.968	0.328874
0.969	0.318966
0.97	0.309024
0.971	0.299047
0.972	0.289038
0.973	0.278997
0.974	0.268926
0.975	0.258825
0.976	0.248695
0.977	0.238539
0.978	0.228356
0.979	0.218148
0.98	0.207916
0.981	0.197662
0.982	0.187386
0.983	0.177089
0.984	0.166772
0.985	0.156438
0.986	0.146086
0.987	0.135719
0.988	0.125336
0.989	0.11494
0.99	0.104531
0.991	0.0941104
0.992	0.0836797
0.993	0.0732399
0.994	0.0627919
0.995	0.0523371
0.996	0.0418766
0.997	0.0314115
0.998	0.0209429
0.999	0.010472
1	0
